,drug_cod,drug_x,provider_code,provider_drug_cod,code,drug_y
1863,5412," Бепантен 5% 30,0г №1 мазь для наружн прим-я туба",0000000000000000000001012,3213,1012,Бепантен мазь 5% 30г №1  
1864,14619," Бепантен 5% №1 30,0г мазь для наружн прим-я туба",0000000000000000000001012,3213,1012,Бепантен мазь 5% 30г №1  
1865,8270, А-Дерма Экзомега крем смягчающий д/атопич кожи 200мл,0000000000000000000201946,3213,201946,А-дерма эгзомега крем смягчающий 200мл  (c36907) 
1866,8303, Бельведер бальзам д/губ с Алоэ 7мл туба,0000000000000000000028377,3213,28377,Бельведер бальзам д/губ увлажняющий алоэ 7мл  
1867,8332, Джонсонс Беби с экстрактом Натурального молока 100г,0000000000000000000023600,3213,23600,Джонсонс беби мыло молочное 100г  
1868,8398, Термометр электронный DT-501 цифр пен,0000000000000000000014592,3213,14592,Термометр мед электрон DT-501  
1869,8406, Глицин Форте-Эвалар 300мг №20 тб,0000000000000000000204259,3213,204259,Глицин-форте эвалар таб. №20  
1870,9425," Солкосерил 42,5мг/мл 2мл №25 амп р-р д/ин",0000000000000000000002657,3213,2657,"Солкосерил р-р д/ин. 42,5мг/мл 2мл №25  "
1871,1181," Солкосерил 42,5мг/мл 2мл №25 амп р-р в/в в/м введ",0000000000000000000002657,3213,2657,"Солкосерил р-р д/ин. 42,5мг/мл 2мл №25  "
1872,5331, Бетасерк 8мг №30 тб,0000000000000000000006881,3213,6881,Бетасерк таб. 8мг №30  
1873,5333, Тиогамма 600мг №30 тб п/о,0000000000000000000011185,3213,11185,Тиогамма таб. п.п.о. 600мг №30  
1874,7272, Гепатосан 200мг №10 капс,0000000000000000000015025,3213,15025,Гепатосан капс. 200мг №10  
1875,7286, Бифидумбактерин 1000 300мг №30 тб,0000000000000000000010436,3213,10436,Бифидумбактерин-1000 таб. 300мг №30  
1876,7323, Тест на 5 видов наркотиков Наркочек мультипанель №1,0000000000000000000025368,3213,25368,Тест-полоски Наркочек мультипанель 5 видов наркотиков в моче  
1877,6404," Эскапел 1,5мг №1 тб",0000000000000000000024983,3213,24983,Эскапел таб. 1.5мг №1  
1878,13635," Пульмикорт 0,25мг/мл 2мл №20 контейнеры однораз ПЭ сусп. д/инг",0000000000000000000008861,3213,8861,"Пульмикорт сусп. д/ингал. доз. 0,25мг/мл 2мл №20  "
1879,3548," Пульмикорт 0,25мг/мл 2мл №20 контейнеры однораз ПЭ сусп. д/инг",0000000000000000000008861,3213,8861,"Пульмикорт сусп. д/ингал. доз. 0,25мг/мл 2мл №20  "
1880,13726, Таблетки от кашля №10,0000000000000000000008598,3213,8598,Таблетки от кашля таб. №10  
1881,773, Таблетки от кашля №10,0000000000000000000008598,3213,8598,Таблетки от кашля таб. №10  
1882,13731, Крестор 40мг №28 тб пл/о,0000000000000000000215336,3213,215336,Крестор таб. п.п.о. 40мг №28  
1883,12166, Нольпаза 20мг №28 тб п/к/о,0000000000000000000202858,3213,202858,Нольпаза таб. п.о кш/раств 20мг №28  
1884,12178," Крем ""Подноготный"" д/ногт лож а/септ 15г бан ",0000000000000000000032637,3213,32637,Крем подноготный 15г  
1885,12193, Хлорпротиксен Зентива 15мг №50 тб пл/о,0000000000000000000219676,3213,219676,Хлорпротиксен-Зентива таб. п.п.о. 15мг №50  
1886,7231, Бускопан 10мг №20 тб п/о,0000000000000000000000726,3213,726,Бускопан таб. п.о 10мг №20  
1887,5215, ИРС 19 60доз 20мл №1 аэр наз,0000000000000000000200698,3213,200698,ИРС 19 спрей наз. 60доз 20мл №1  
1888,5263, Диоксидин 5% 30г мазь туба,0000000000000000000039847,3213,39847,Диоксидин мазь 5% 30г  
1889,10690, Анвифен 250мг №20 капс,0000000000000000000203813,3213,203813,Анвифен капс. 250мг №20  
1890,10700, Амелотекс 15мг №20 тб,0000000000000000000205055,3213,205055,Амелотекс таб. 15мг №20  
1891,10709, Трайкор 145мг №30 тб пл/о,0000000000000000000039934,3213,39934,Трайкор таб. п.п.о. 145мг №30  
1892,15788, Трайкор 145мг №30 тб пл/о,0000000000000000000039934,3213,39934,Трайкор таб. п.п.о. 145мг №30  
1893,10708," Ко-перинева 0,625мг+2мг №30 тб",0000000000000000000207427,3213,207427,"Ко-перинева таб. 2мг+0,625мг №30  "
1894,10741," Визин классический 0,5мг/мл 0,5мл №10 амп капли гл",0000000000000000000212882,3213,212882,"Визин классический капли гл. амп 0,05% 0,5мл №10  "
1895,10748, Ламолеп 25мг №30 тб,0000000000000000000030679,3213,30679,Ламолеп таб. 25мг №30  
1896,14475, Алмагель А 170мл №1 сусп д/приема внутрь,0000000000000000000001345,3213,1345,Алмагель А сусп. 170мл №1  
1897,1960, Алмагель А 170мл №1 сусп д/приема внутрь,0000000000000000000001345,3213,1345,Алмагель А сусп. 170мл №1  
1898,5447, Троксерутин Зентива 300мг №30 капс,0000000000000000000008837,3213,8837,Троксерутин Зентива капс. 300мг №30  
1899,8285, Бельведер лак д/расслаив ногтей с Фрук к-тами 8мл,0000000000000000000011885,3213,11885,Бельведер лак д/расслаивающихся ногтей с фруктовыми кислотами 8мл  
1900,8305, Бельведер гель д/кутикулы и ногтей Алоэ и Глицирин 8мл,0000000000000000000014608,3213,14608,Бельведер гель д/удаления кутикулы глицерин-алоэ 8мл  
1901,9432, Алзепил 10мг №28 тб пл/о,0000000000000000000209458,3213,209458,Алзепил таб. п.о 10мг №28  
1902,5353, Азопт 1% 5мл №1 фл капли гл,0000000000000000000016236,3213,16236,Азопт капли гл. 10мг/мл 5мл №1  
1903,3160, Азопт 1% 5мл №1 фл капли гл,0000000000000000000016236,3213,16236,Азопт капли гл. 10мг/мл 5мл №1  
1904,15866, Азопт 1% 5мл №1 фл капли гл,0000000000000000000016236,3213,16236,Азопт капли гл. 10мг/мл 5мл №1  
1905,7276, Доппельгерц Энерготоник 250мл фл №1,0000000000000000000005797,3213,5797,Доппельгерц энерготоник эликсир 250мл  
1906,7308, Аптечка Мамы и Малыша футл ,0000000000000000000002258,3213,2258,Аптечка Фэст матери и ребенка  (футляр полистирол) 
1907,7340, Себозол шампунь 100мл фл №1,0000000000000000000017943,3213,17943,Себозол шампунь от перхоти 100мл  
1908,7342, Клоран шампунь Хинин 200мл укреп,0000000000000000000024016,3213,24016,Клоран шампунь укрепляющий хинин-вит 200мл п/выпадения  
1909,7345, Клоран шампунь Овес 200мл д/част прим ,0000000000000000000024014,3213,24014,Клоран шампунь сверхмягкий молочко овса 200мл д/частого примен  
1910,9642, Дип Рилиф 100г гель туба,0000000000000000000027720,3213,27720,Дип Рилиф гель 100г  
1911,7186, Дульколакс №6 супп,0000000000000000000013617,3213,13617,Дульколакс супп. рект. 10мг №6  
1912,7195," Амбробене 7,5мг/мл 40мл р-р д/приема внутрь и ингаляций",0000000000000000000011009,3213,11009,"Амбробене р-р д/ингал и внутрь 7,5мг/мл 40мл №1  "
1913,7235, Гепатромбин Г 20г мазь д/ректального и наружного прим №1 туба ,0000000000000000000009260,3213,9260,Гепатромбин Г мазь 20г  
1914,7248, Алка-Зельтцер №10 тб шпч лимон,0000000000000000000000156,3213,156,Алка-Зельтцер таб. шип. №10  
1915,7250," Бинт липкий ""Бинтли - М"" 10см*200см",0000000000000000000210322,3213,210322,Бинт липкий проницаемый Бинтли-М 10смх2м  
1916,10659, Валидол 50мг №40 капс субл,0000000000000000000202867,3213,202867,Валидол капс. 50мг №40  
1917,10669, Барсучий жир  Барсукор 100 мл,0000000000000000000034579,3213,34579,Барсукор барсучий жир 100мл  
1918,10716, Простаплант 320мг №30 капс,0000000000000000000007116,3213,7116,Простаплант капс. 320мг №30  
1919,10727, Тонометр СD-71А механический (встроенн в манжету стетоскоп),0000000000000000000016849,3213,16849,Тонометр механический LD-71А встроенный фонендоскоп  
1920,10776, Тонометр LD-71A механический встр фонендоск сумка,0000000000000000000016849,3213,16849,Тонометр механический LD-71А встроенный фонендоскоп  
1921,10745, Золофт 100мг №28 тб п/о,0000000000000000000206821,3213,206821,Золофт таб. п.п.о. 100мг №28  
1922,5414," Феназепам 2,5мг №50 тб",0000000000000000000010059,3213,10059,"Феназепам таб. 2,5мг №50  "
1923,14426, Дайвонекс 30г мазь,0000000000000000000014061,3213,14061,Дайвонекс мазь 0.005% 30г  
1924,6441, Дайвонекс 30г мазь,0000000000000000000014061,3213,14061,Дайвонекс мазь 0.005% 30г  
